Ortet,dbh_bv,str_bv,br_bv,den_bv,pme_bv
313046,16.70731376,0.994967035,1.036532136,1.51095578,0.402587853
313047,12.65695053,0.919331922,1.037934919,-6.730115664,-0.231145087
313048,10.29661677,1.12936104,0.988488556,-5.359439078,0.016084424
313052,9.78891537,0.989149965,1.242821428,-3.416308546,0.038895606
313053,9.164884087,1.05024061,1.136264258,-1.045736368,0.17789948
313054,9.862151345,1.149280852,1.098526626,-7.584586614,0.146004113
313055,9.731916272,1.185299192,1.149871899,-0.981082824,0.263095329
313057,16.53416129,0.733277342,0.732410159,14.5872439,-0.253642783
313058,15.37260757,0.780329027,0.607641873,6.73634175,-0.425091401
313060,12.64525177,0.77671433,0.767132791,12.60592795,0.166573512
313061,19.15124104,0.665307065,0.870335865,13.07959208,-0.185516149
313064,12.78497704,0.671065925,0.515718346,0.07672825,-0.24047269
313065,17.74452194,0.785402046,0.816237409,4.254601999,0.086152334
313066,14.2733461,0.717139395,0.62222583,10.67638504,-0.012669623
313067,15.38910053,0.570060211,0.469817456,6.164528718,-0.391107884
313069,16.82347671,-0.025543088,0.802250461,-9.031434414,0.350943029
313070,18.37380039,-0.01699214,0.918131332,-7.453307154,-0.255992619
313071,12.90785516,-0.390749416,0.17065272,-3.575827821,-0.279669994
313072,15.23573746,-0.122914135,0.813104884,-5.173765827,0.035585131
313073,18.19817715,-0.034816859,0.667262119,-1.834413516,0.095136523
313074,16.18663764,-0.196490029,0.45948335,-8.533143278,-0.146741989
313076,17.68252786,-0.086265386,0.623793236,-0.589994411,-0.185044062
313077,15.13989849,-0.127926946,0.574750933,-8.929162635,-0.276393774
313078,15.16648528,-0.086398461,0.711786109,-4.345313265,0.182114696
313079,16.70137411,-0.129255992,0.588390891,-7.399610467,-0.08072059
313080,13.00284534,0.0725842,1.34212876,5.823996894,-0.212821012
313081,12.64522694,0.139725093,0.879825251,2.703549866,-0.532984653
313082,10.79571708,0.318339795,1.036315493,14.74509901,-0.611633473
313083,7.061387993,-0.036085644,0.909325314,13.17366437,-0.557282073
313084,12.26309665,0.03844458,1.092592404,6.265216815,-0.353474221
313085,9.898253507,0.171492661,1.022583286,8.935354332,-0.379637576
313086,9.897737479,-0.083115822,0.893759661,-2.760965554,-0.646446757
313087,12.46871685,0.128865876,0.852670279,8.524446844,-0.658958466
313088,11.64073961,0.287775246,1.380028906,4.935708525,-0.424147139
313089,11.26857954,0.071718512,1.285214773,-3.108196115,-0.389168705
313090,12.08323317,0.208327996,1.022507329,1.644861625,-0.658775143
313091,9.674658124,0.87578986,0.937439087,13.28595723,1.305044885
313092,7.701905763,0.604165187,1.083335328,-0.364858062,0.666673882
313094,8.982320371,0.677372274,1.076245699,3.154375541,0.640496641
313095,11.46427593,0.530688439,0.990452356,1.89940333,0.739005652
313097,9.492473794,0.638377611,0.990667886,1.158404269,0.932262916
313098,9.368667777,0.435090124,1.079322459,-4.752377593,0.584131659
313099,9.240662296,0.656985402,1.13367004,7.720473449,0.546413242
313100,5.982284745,0.754997014,1.071767233,11.21956719,1.081203669
313101,8.715964231,0.857665783,1.227406546,3.67443923,1.092777962
313102,16.03410965,0.434884349,0.022767654,-31.97382314,-0.270140443
313106,17.24669792,0.241641244,0.330272195,-20.78552716,0.404697116
313107,17.82320944,0.35143793,0.118325893,-19.5073667,-0.092132899
313108,13.71962431,0.545515245,0.100963247,-12.29187284,0.460405143
313109,18.27893846,0.214749204,-0.025657737,-21.19405478,0.182495904
313110,18.64691447,0.495353229,0.212458769,-14.43339175,0.048684422
313111,16.93536304,0.533548668,0.371592531,-13.82472274,0.203644583
313113,18.5006286,0.456365368,0.231276271,-16.65613876,-0.055366969
313116,7.591498876,1.116286813,1.694288822,16.91795192,0.726079949
313117,4.030124171,0.917437646,1.305936439,5.087273074,0.532263687
313118,7.283403014,1.143689469,1.779479107,12.49043918,0.868743499
313120,13.48924965,0.289771256,0.073824412,4.295861158,-0.491829332
313121,13.22699527,0.214603184,0.060766047,-1.829428406,-0.056585686
313122,12.27886337,0.377241846,0.456781804,2.516528552,-0.075320596
313123,14.12595186,0.233644801,0.30493135,0.656792648,-0.20439343
313125,16.00262745,0.4276995,0.420015295,0.2952572,-0.141846123
313126,18.62633543,0.323577221,0.46472723,-5.197541247,-0.231250528
313127,18.09663152,0.483029593,0.639722611,6.221561085,-0.379293903
313128,10.80629756,0.339695651,0.165082929,6.692791883,-0.158539052
313129,12.59059084,0.428427843,-0.038660774,1.764337403,-0.393409197
313130,18.18532254,0.232591575,0.214744572,7.914623909,-0.348928919
313131,17.08756784,0.416275967,0.590945659,3.840525525,-0.304804823
313132,18.99540144,0.02286656,1.617755845,5.707793033,0.208751702
313134,18.81683894,0.109202429,1.712858524,11.14426167,0.192830634
313135,18.62072604,0.063125161,1.665500855,10.88559129,0.20770028
313136,17.27760521,0.170644081,1.855058223,9.776665944,0.470318702
313137,16.2001221,0.129261707,1.807942295,11.5319034,0.459648159
313139,13.99186354,-0.17100696,1.570993546,9.210693494,0.39583499
313140,12.65238962,0.053897707,1.656667897,11.34442358,0.003088534
313141,14.29979776,0.210121315,1.642398952,9.663943344,-0.161224499
313142,14.8207722,0.219372149,1.974221701,2.718580062,0.48856878
313143,17.47972871,0.082954774,1.766208952,6.320609005,0.054488534
313145,26.95406661,0.097199425,1.312218337,-8.97678695,-0.311350826
313146,26.32692398,0.046384187,1.10856395,-8.664904531,-0.062638817
313147,25.00917024,-0.079755049,1.364633097,-8.601541573,-0.705526871
313148,25.49130827,0.11122533,1.510674917,-6.734319128,-0.609780213
313149,28.64755386,0.148615783,1.167340027,-19.84092215,-0.31716468
313150,26.9033694,0.152542476,1.4102058,0.639625988,-0.080501258
313151,24.16818096,0.293974865,1.623389339,3.549501395,-0.346965667
313152,29.15859547,0.202734463,1.312303583,-6.459269611,-0.630071966
313153,28.67921648,0.031583209,1.371576382,-6.931731006,-0.289225965
313154,24.45642978,0.145655563,1.233110216,-6.533090259,-0.582606229
313155,19.74722549,0.314773437,0.898956437,-4.034078324,-0.730799125
313156,19.33968201,-0.09063725,0.723016566,-12.65104138,-0.760547829
313157,19.16094585,0.21074926,0.843854958,-19.78423747,-0.819365435
313158,17.5324265,0.213642364,1.019793098,-6.951537103,-1.080769135
313161,20.75051826,0.274545114,1.196574812,-5.726665551,-0.592511971
313162,20.94161565,0.286623199,0.892659963,-8.054273951,-0.964015831
313163,19.55381854,0.48649881,0.699436891,-11.00960235,-0.826387043
313164,20.43552697,0.049369416,0.708773521,-3.828128156,-0.521501906
313165,19.61545301,0.364459977,0.855232553,-5.664627028,-0.836235096
313166,19.42972821,0.516996435,1.349438799,-5.906456236,-0.404121855
313167,14.84563376,0.524237204,1.113974226,-6.360479889,-0.358968461
313169,18.88827883,0.250095681,1.228568346,-8.892524475,-0.357253391
313170,18.70192256,0.644113144,1.654347794,-9.199917293,-0.312560431
313171,14.39757841,0.310256082,1.578261409,-10.44263575,-0.350225417
313172,18.24349252,0.457085341,1.187410215,0.632030236,0.04027862
313173,19.44956902,0.421236993,1.336835773,-18.15747849,-0.172695239
313174,16.67240106,0.442897471,1.220839592,-13.70088268,-0.158025506
313175,19.36388363,0.571248973,1.673821265,-11.24814909,-0.353427385
313176,16.13656395,0.314641558,1.052120063,-19.72681779,-0.219351907
313177,20.83419856,-0.525811614,0.453986447,-14.64596189,-1.130775089
313178,20.98431765,-0.702872557,0.579345292,-19.14188958,-0.968508495
313179,17.2733604,-0.415377301,0.25524612,-14.86749437,-0.88596385
313180,17.25468278,-0.428938519,0.490163842,-11.03531206,-0.635282665
313181,15.93291805,-0.437250752,0.286308176,-22.51384144,-0.982142254
313182,17.0340711,-0.571871303,0.529755415,-8.279012035,-0.979199164
313184,17.86444746,-0.435514528,0.654390519,-15.54747409,-0.707029016
313185,15.58664101,-0.496964096,0.407683932,-14.28978951,-0.661379765
313187,16.39838709,-0.440659738,0.593903081,-10.04139893,-0.98874734
313188,18.45449414,0.341893496,0.934432537,-3.362724871,0.250709869
313190,19.62880553,0.508541729,1.460052386,17.02997283,0.808736057
313191,19.11275465,0.300633541,1.311893109,9.396666101,0.483112469
313192,18.50221788,0.759535303,1.364275924,1.516543151,0.352304618
313193,20.61672645,0.714163175,1.611027335,17.00871681,0.908805418
313194,17.27980322,0.650282408,1.365287132,17.62891375,0.578295969
313195,15.88866959,0.439643112,1.368217029,12.90218367,0.520101983
313196,19.92849485,0.410923593,1.568326634,23.56775209,0.707434705
313198,15.68524635,0.943020268,1.118846261,12.01438907,0.36197532
313199,15.41158228,0.841115784,1.058580767,12.3459013,1.01686691
313200,18.97890612,0.540940737,0.962027221,4.966471648,0.795145911
313201,13.65205817,0.717377055,1.176442771,9.471415362,0.829545672
313202,15.26724176,0.403560942,0.70411556,11.80238698,0.865446302
313204,19.29567835,0.890057591,1.603488706,17.98141279,0.533442399
313205,12.95772129,0.758648224,1.109595448,5.437936096,0.683069862
313206,18.373324,0.542156543,1.3477283,13.44766892,1.003251677
313208,18.81420837,0.854404916,1.490510903,6.479953116,0.753335489
313209,16.634511,0.735401872,0.972736701,6.257459719,0.564894575
313210,12.77953958,0.053293154,0.201479058,-0.291859628,-0.089791436
313211,13.69314308,-0.04847101,0.624820593,1.429839061,0.139958182
313212,16.60648291,0.30132715,0.783381876,-1.794090965,0.44518468
313213,11.6339473,-0.00123744,0.489732766,-0.364827374,0.102574735
313214,12.51063625,0.213834751,0.347743094,-1.089234996,0.49761564
313215,15.01800904,0.241531268,0.685594961,0.172994529,0.489020382
313216,15.34335075,0.199251613,0.58437916,3.723110096,0.273575783
313217,12.93883431,0.302437812,0.580989424,4.133533072,0.757011998
313218,15.22949315,0.218122132,0.879064799,-5.178488017,0.033490446
313219,10.52674378,-0.048390642,0.496643847,8.847270859,0.104681869
313220,10.53619664,0.049457251,0.294803171,5.771330511,0.381175953
313221,13.6501809,-0.047453371,0.612809709,10.03483238,0.893363764
313222,17.53970738,0.15341907,0.958125999,-6.83833949,0.375363544
313223,15.44660876,0.305341557,0.658857193,-0.625251999,0.557049865
313224,14.62153216,0.062992138,0.830639489,-13.06163828,0.402081896
313225,17.51800131,0.094305761,0.539327522,-13.9835357,0.168466653
313228,18.60770883,0.215042859,0.915195173,-16.54144117,0.137197017
313229,16.51860682,0.30573399,0.950158271,-14.71519352,0.499362384
313230,16.54573694,0.122438477,0.813710761,-11.00892667,0.137552855
313232,16.75600167,0.273686032,1.1856892,-6.916227595,0.067196752
313233,17.14469683,0.28088528,1.196743179,-8.122523471,0.656095845
313234,14.11190095,0.721386575,0.575832424,-3.994656128,0.406504834
313236,13.19615428,0.516866007,0.776924414,-1.573509359,0.482883349
313237,11.57096694,0.617690976,0.920044947,-2.262709674,0.403662786
313239,13.31432899,0.70519224,1.024562442,1.885129039,0.21277821
313240,9.957531954,0.577249887,0.634081531,-2.815580058,-0.043951199
313241,10.0836046,0.52412184,0.726933481,-1.925901012,0.462051233
313242,10.14082177,0.507196392,0.383746486,8.582134338,0.164194733
313243,12.07468519,0.581090515,0.830315363,7.863037791,0.304600541
313246,12.91305365,0.446415825,0.383838553,9.508472861,0.417289684
313248,11.31959636,0.321962057,0.202947252,-0.596529375,0.388605999
313249,6.27398867,0.540667337,0.324497077,10.00595601,0.219647532
313250,11.39097685,0.278697322,0.296758735,-2.047690077,0.387639488
313251,10.60671438,0.335571818,0.41573681,-0.538414269,0.215806049
313252,10.09751233,0.299686807,0.611345,5.455847182,0.002610083
313253,13.65941132,0.167116971,0.262585466,4.722175684,-0.147484155
313254,13.25657206,0.269317865,-0.023829224,7.120775225,0.562501964
313255,26.90882,0.516492364,0.824532215,0.752026951,-0.418975083
313256,25.69039227,0.169514869,0.630302471,1.284684624,-0.144525277
313257,25.07333734,0.476415854,1.163053021,-7.318999764,-0.42597788599999997
313258,25.56304252,0.329770549,1.169610413,-8.732634437,-0.392041585
313260,23.52470322,0.324578819,0.729318966,-9.500823794,-0.149411557
313261,24.98222864,0.283271258,0.732356035,-1.466916397,0.09554457
313262,26.39920962,0.408692478,0.77844084,-2.67075897,-0.176259286
313263,24.72037584,0.275226352,1.014537321,-8.065638622,-0.030988696
313264,26.44410987,0.490678324,0.445863236,-3.902276619,-0.402983741
313265,17.57568727,0.383941007,0.766902268,-20.01678431,-0.479846043
313266,20.06786134,0.478609883,1.112108696,-11.28183531,-0.482986055
313268,25.72223689,0.423678122,1.420004966,-2.414964011,-0.33760921
313269,24.67545119,0.500116416,1.197315885,-14.59905758,-0.687365929
313270,21.76864732,0.363069146,1.359350843,-2.883272479,-0.201393452
313271,23.85764052,0.297626298,1.066456391,-17.55795893,-0.270807596
313272,21.86251054,0.421868284,1.183202752,-10.18300361,-0.510952818
313273,24.94585752,0.659969528,1.346706627,-16.15258163,-0.359434431
313274,22.1234461,0.481302895,1.199225531,-13.52737618,-0.459542264
313275,22.59929098,0.444178002,0.955059982,-12.20812614,-0.693179237
313276,15.97524652,0.470900036,0.285425051,0.254275915,-0.306149231
313277,18.64375938,0.086695797,0.152476088,5.327610719,-0.423296719
313278,21.91550458,0.307251041,0.620689602,11.06297294,-0.480137042
313279,17.9005448,0.162982017,0.352921717,5.573092458,-0.744400993
313280,18.14638228,0.360313329,0.43466567,4.291228009,-0.030113263
313281,18.24469292,0.148867161,0.334749422,-1.96173561,-0.353936487
313282,20.19526949,0.271537021,0.396686089,0.720684588,-0.510016928
313283,16.3958484,0.231215297,0.200427,6.88491899,-0.320462395
313284,18.27639349,0.511127782,0.45861142,10.93172206,-0.259507147
313285,17.4885778,0.076730695,0.452342285,6.789141398,-0.71332127
313286,18.99286184,0.361690254,0.500770991,9.426257916,-0.310475581
313287,15.57633296,0.393533971,0.176698023,14.5744846,-0.227057322
313288,15.24609832,0.725816613,0.397290476,-8.701222716,0.171845537
313289,15.34246589,0.520922579,0.279368063,-16.84842294,-0.151798434
313290,15.51302098,0.863129724,0.224583117,-14.22899703,0.208144625
313291,16.96633481,0.636077052,0.244070377,-13.5466019,0.201484915
313292,16.05737909,0.377211732,0.351740897,-4.231753303,0.066944116
313293,17.67190773,0.739543442,0.592567008,-16.0712469,0.311253605
313294,14.03042385,0.750167713,0.168160478,-19.29639117,0.130391521
313295,15.91513517,0.570663796,0.206862139,-9.835466377,-0.005533979
313296,13.71425087,0.622609034,0.196370441,-17.14471917,0.187955223
313297,13.19667198,0.579539919,0.140754221,-11.32316408,0.241801072
313298,16.33385304,0.797991382,0.5380492,-12.01648648,0.107994358
313299,18.11137427,0.547600737,0.554340066,-4.460051546,-0.104358094
313300,11.05770926,0.556171579,-0.133698103,-15.18901419,0.368805501
313301,18.1595112,0.588790206,0.151041405,-22.82729656,0.245926108
313303,14.13511827,0.441851519,0.029746489,-7.87657659,0.387908242
313305,12.57256428,0.787112154,-0.287677961,-15.28310759,0.292837377
313306,12.71875519,0.443178823,0.089815102,-25.02216742,0.127317296
313307,14.50636833,0.682478867,0.245339058,-10.05401846,0.728766534
313308,9.234028986,0.492483865,0.064089049,-19.57497599,0.212642859
313310,13.53734076,0.651352311,0.169402717,-11.46802846,0.655691834
313311,16.03109119,0.988183151,0.82715536,10.10593503,0.267410189
313312,16.51702339,0.858878353,0.979357524,6.322756679,0.38069281
313313,16.41632879,1.087094056,0.830515462,6.170880184,0.291422232
313314,15.03046145,1.229493762,1.03556825,7.421771719,0.516426093
313315,15.63838316,0.922440552,0.909512596,-0.608980548,0.207623396
313316,15.53557164,1.033205523,0.833297539,4.549842374,0.171062562
313317,14.57444751,1.016252097,0.927820808,12.91692104,0.4167422
313318,18.63733446,1.025214039,0.841583115,15.67648719,0.380002393
313319,16.36059356,0.960078188,0.78695904,8.630047795,0.178307773
313320,16.92743324,1.08230439,0.793609341,2.636294959,0.449934701
313322,14.42909665,0.890969691,0.472479602,9.815736883,0.776070431
313323,24.94030223,1.121070837,0.584497039,-42.4454528,-0.952195791
313324,27.47438859,0.87968639,0.541351191,-38.88950784,-0.864968039
313325,29.3138693,1.015690219,0.759849122,-32.35256696,-0.815449469
313328,27.39330096,1.069546835,0.444257128,-39.77331236,-0.702400625
313330,26.60836765,0.80551979,0.445697882,-37.96085498,-0.684684562
313331,24.03727349,1.112303445,0.763660013,-35.97067666,-0.747891298
313332,28.66464496,0.980635913,0.72385819,-34.94526817,-0.773559213
313333,6.752260734,0.599217837,0.360949554,-3.871199622,-0.461985061
313334,3.154354374,0.589009415,0.253834446,6.183213464,0.081437848
313335,1.198947459,0.568636097,0.363225751,5.115559121,-0.36361438
313336,0.874795236,0.558680338,0.216645834,1.303114013,-0.301509505
313337,3.242455577,0.59492037,0.391739399,2.040266792,-0.526440516
313338,8.381147828,0.642541937,0.265509928,4.226347501,-0.58945765
313339,6.237143539,0.702559235,0.591685277,4.339771982,-0.426929839
313340,3.136304598,0.714867271,0.363496255,7.950700461,-0.254713375
313342,5.607776728,0.708485301,0.254088663,-2.499740989,-0.638772148
313343,2.701255361,0.668351697,0.36085872,1.35039238,-0.226806142
313344,3.473866736,0.573229039,0.330412808,-4.044927793,-0.673866015
313345,19.80275206,-0.039702949,0.939189812,-3.089269317,-0.912177179
313346,19.82886606,-0.250637495,1.094954022,-14.8859875,-1.091971348
313347,18.38123327,-0.428355903,0.973251944,-16.10050753,-0.794666856
313348,19.11871303,-0.395732003,0.985364435,-14.66420727,-0.90446367
313349,18.73282698,-0.537680225,0.783481077,-20.24568746,-0.934957163
313350,15.54214977,-0.460849804,0.830051903,-14.69640127,-0.994850573
313351,14.46353245,-0.471499402,0.898742918,-11.62254688,-1.083393473
313352,17.56655201,-0.167863526,1.002463978,-16.69079782,-0.668658434
313353,14.60197773,-0.491911395,0.885658824,-18.06420125,-0.853233015
313354,19.15624908,-0.411129906,0.683941628,-4.098922163,-0.879398136
313355,20.87260899,-0.28393011,1.173851992,-18.22737876,-0.924691132
313356,17.46066385,-0.255952526,1.177297106,-15.53771882,-0.899603059
313357,10.45517798,0.486016558,-0.220536059,5.361026672,-0.129016633
313358,10.37214419,0.575167783,0.111123205,-4.218100849,0.284828565
313359,12.01596883,0.63774706,0.282499569,5.484553151,0.062455701
313360,14.21942885,0.541165482,0.119826153,1.213533511,0.021508333
313361,8.133546393,0.52993817,-0.022464313,1.146689296,0.149411652
313362,10.21276389,0.770383484,0.079668887,-2.661180405,-0.051644249
313363,9.884528635,0.739571662,-0.164613479,11.63844695,0.564986402
313364,11.44767219,0.429854702,0.219342472,3.503163628,-0.099412668
313365,6.303073516,0.329134642,-0.01654528,3.481582954,0.180462053
313366,13.37398866,0.78994814,0.287929427,-7.706393427,0.154582195
313367,12.00267058,0.501096838,0.360033497,-5.811419802,0.290878127
313368,10.38595267,0.437644638,0.254300777,5.528316967,-0.05501594
313369,14.36894828,-0.466195904,0.934440499,-5.608279259,-0.482104683
313370,17.72764348,-0.080610271,1.070284254,2.454379379,-0.246582464
313371,16.30418042,-0.219801228,0.799027546,-10.13107566,-0.4561211
313374,14.95509687,-0.061690714,1.290571007,4.287557961,-0.119953079
313375,16.14028698,0.153215897,1.03400057,-5.882223018,-0.26414311
313376,14.50262958,-0.104033588,1.232831674,8.335532421,-0.063295141
313377,16.10892921,0.225276981,0.751071389,-15.21132571,0.014205768
313378,18.76732495,-0.167788064,1.174681462,-2.695545063,-0.42753641
313379,15.57709192,-0.082127188,0.800075144,-7.953800015,-0.535514414
313380,18.07742751,-0.325187784,1.141415903,-0.521133606,0.033370285
313381,18.2253661,0.283200537,0.616599197,-20.24804528,-0.559846311
313382,17.44597854,0.334225267,0.609989066,-11.03820814,-0.245458182
313383,17.21580437,0.487185966,0.672995682,-24.42797226,-0.355841315
313384,19.25041408,0.593168851,0.679047197,-16.46241748,0.016847305
313385,21.23304265,0.711619163,0.75715225,-14.61091831,-0.231433253
313386,19.63374961,0.66505452,0.665137712,-8.795662619,-0.202785968
313387,19.17280302,0.594190381,0.629564343,-18.28507037,-0.098673168
313388,15.43837455,0.246257087,0.547230874,-20.35915067,-0.619492558
313389,18.14077878,0.668305183,0.338169315,-18.30905262,-0.313202035
313390,18.58109046,0.651589551,0.478281908,-13.64371581,-0.071007691
313391,20.97997452,0.618210252,0.670175443,-11.31891848,-0.319817511
313392,15.83265739,0.028754106,0.098611461,-32.18352483,-0.248851916
313393,15.83959541,0.259189044,0.101844979,-15.76117135,-0.314066016
313394,13.79491822,-0.028056081,0.220886163,-19.91980984,-0.426063719
313395,12.10259956,0.174069797,0.184277783,-26.52516571,-0.382167325
313396,11.24053651,0.210172054,0.295541485,-17.0923587,-0.274238274
313397,12.89075259,0.328992898,0.13615328,-13.74544627,0.159099357
313398,14.85626142,0.324023304,0.378679943,-16.66844603,-0.33512307
313399,14.18005479,0.153764268,0.440031962,-14.93008714,-0.465750344
313400,13.12030944,0.175038833,0.258306911,-12.64733415,-0.017480609
313401,14.09026628,0.403025167,0.397351888,-15.27992154,-0.222386192
313402,17.34439502,0.294001925,0.452190229,-11.37030729,-0.114284024
313403,15.38729643,0.292673592,-0.125474374,-12.09748611,0.044924058
313404,11.81389468,0.739479702,0.621497563,4.035114288,-0.307127991
313405,14.56747504,0.689417412,0.809845567,8.054907807,-0.498779571
313406,15.18073918,0.57642528,0.510554745,-0.587764162,-0.30972776
313407,13.65848094,0.848220484,0.558790208,1.531128179,-0.48563808
313408,16.07153153,0.742396515,0.740115202,-4.651721762,-0.782765063
313409,11.08158952,0.339749159,0.130439393,-10.88933798,-0.478230743
313410,13.24929118,0.672265047,0.507268494,8.369084997,-0.649599373
313411,14.16267258,0.476393084,0.653959272,8.82194136,-0.564329856
313412,12.46181593,0.794005377,0.477879802,9.080936063,-0.423350378
313413,15.87659679,0.833935557,0.782673721,1.976927662,-0.346712692
313414,13.28061798,0.67020902,0.413154362,-7.531293797,-0.527751581
313415,15.17284052,0.689590783,0.514761302,8.54406647,-0.528893786
313416,22.84691628,0.674368502,0.26541542,-52.58101191,-0.685786507
313417,20.03606623,0.868511925,0.536913585,-47.86062102,-0.214996955
313418,21.0925745,0.535703305,0.218291543,-43.96494779,-0.610262141
313419,23.51687624,0.64111201,0.029253103,-53.25684173,-0.620828979
313420,20.75011027,0.580239488,0.380190287,-53.20622156,-0.700530865
313421,22.94464389,0.674304463,0.263142068,-48.55059443,-0.410665058
313422,18.70307907,0.747225717,0.416118492,-54.4213091,-0.623048039
313423,20.34771456,0.698377258,0.130034173,-44.33923855,-0.348694319
313424,24.26740945,0.667249157,0.493610764,-52.19863098,-0.673125651
313425,22.5458279,0.761075346,0.576252437,-42.64380169,-0.182261688
313426,19.66626197,0.803828624,0.488194245,-47.90453119,-0.500398104
313427,20.87391503,0.787189069,0.72666,-41.17587293,-0.191055416
313428,13.67259627,0.775212973,0.748783252,13.44293609,0.122732806
313429,7.684581544,0.474402057,0.47412524,-1.21307541,0.185458051
313430,10.57772666,0.536313506,0.063092296,-3.022919812,0.577731415
313431,13.9217953,0.281418277,0.393260213,-0.918811783,0.247048115
313433,13.90499468,0.775209625,0.437589225,-9.338533094,0.556254967
313434,10.67357926,0.674478833,0.204153256,-6.784900309,0.194092387
313435,11.21729329,0.993948002,0.552125326,-6.659856007,0.005650251
313436,10.59384745,0.681457855,0.06644432,2.885750787,0.388084046
313438,8.479064635,0.533108283,0.272567505,2.483240211,0.005016774
313440,23.37169737,0.00671698,0.576484559,-18.34301074,-0.398400573
313441,20.78197704,0.010339788,0.243715063,-15.29901737,-0.723186004
313442,23.07726903,0.112386145,0.549946426,-22.26477232,-0.679462307
313443,22.1385577,-0.399542238,0.032486334,-22.38662386,-1.206944171
313444,20.47941511,-0.099253363,0.340138228,-19.80821416,-0.925268089
313445,23.70008375,0.147069277,0.475618834,-20.58636982,-0.637467373
313446,26.02838157,-0.074509843,0.617379608,-11.67165391,-1.073378252
313447,23.70523517,-0.056974578,0.276641776,-15.06229757,-0.739982965
313448,25.5275635,0.238974459,0.431972316,-14.49346631,-0.649384202
313449,21.47195072,-0.050935018,0.321813715,-27.38603678,-0.838536503
313451,21.00145454,0.011945638,0.473901897,-16.92870433,-0.891207546
313452,19.30050332,0.648081627,1.243332829,3.667276222,0.224350709
313453,17.22996391,0.692976536,1.402402771,4.162883284,0.537739296
313454,17.06027541,0.726800321,1.502177176,8.203324041,0.031784672
313455,17.61042872,0.502716027,1.505303658,7.340782732,-0.076280418
313457,18.44176119,0.875149689,1.480129055,7.76751721,0.372141482
313458,17.60448801,0.786434355,1.386410771,6.875122894,0.153445396
313461,17.33023805,0.484468684,1.51937143,2.295070506,0.606902288
313462,7.351506062,1.002224973,0.58920823,-6.058612433,0.058366661
313463,7.609923726,0.93240933,0.513873491,-3.220574521,0.355678644
313464,9.197643504,0.707034947,0.400841895,-2.676064634,-0.021258721
313465,4.774920766,0.513455427,0.361119531,-11.49860071,0.6071489
313467,12.41787055,0.708223409,0.282446232,-3.324385445,0.039667221
313469,5.761327725,0.91034782,0.120717476,-9.511784614,0.403194366
313471,7.516285625,0.698388519,0.607852079,-11.27813058,0.114343022
313472,6.805379129,0.642374235,0.048195487,-4.351962779,0.100685723
313473,8.014762116,0.82363799,0.624608092,-7.439005005,0.214070241
313474,14.27125361,0.54623175,1.965368087,-13.03105357,0.199311592
313475,11.15905971,0.3043628,2.022851014,-13.44304742,0.432433558
313477,12.84378545,0.397704161,1.814417081,-4.079303662,0.409918935
313478,13.805708,0.273978651,2.012779513,-7.982756886,0.203098571
313479,12.47637274,0.550214056,2.024755195,-10.07016046,0.597124113
313480,12.62627614,0.48041943,1.96961683,-4.338993343,0.382028377
313482,13.07583817,0.340964663,1.921727147,-11.80174612,0.511800436
313484,17.83944111,0.719156941,1.641010451,-0.183555231,0.699707705
313485,19.74126644,0.804048157,1.542283248,7.474968796,0.635180859
313486,21.56969481,0.790197521,1.479227495,-4.707039039,0.717607375
313487,19.43152956,0.831643165,1.438003782,5.693463827,0.263372828
313488,18.36415054,0.641047961,1.735330364,14.55484353,0.795777886
313489,16.98508264,0.401135357,1.728272567,6.379231659,0.661528014
313490,15.46039132,0.671594592,1.298226718,-8.00416047,0.550993811
313491,20.15225116,0.600595303,1.913765617,6.257711094,0.83540424
313492,17.40182173,0.636718225,1.521340663,10.28184317,1.136691518
313493,16.48033996,0.692949079,1.554701926,5.544707516,0.57810117
313495,17.0391199,0.67768305,1.511905505,-5.444453389,0.365296052
313496,10.32686688,0.931863665,0.379716259,-6.659848977,-0.239918563
313497,12.21897978,0.970727247,0.662463536,-11.950576,0.131189864
313498,11.85029695,0.961605947,0.809523547,-4.227808058,-0.343808034
313499,14.94985402,1.138669014,0.431539475,-9.743648789,-0.285021363
313500,12.8652098,1.1982309820000001,0.899393109,-12.51283147,-0.180577878
313501,13.82865756,1.02900547,0.419490876,-12.74795757,-0.415991033
313502,13.45083183,1.105867093,0.721088997,-8.282081723,-0.179432182
313503,12.77532234,1.071727353,0.896704813,-12.05518387,-0.568980708
313504,12.47590341,0.980683965,0.856434515,-10.03661142,-0.214466452
313506,13.10815306,1.075933766,0.683014318,-3.887924032,-0.109039017
313507,16.08136757,0.865372565,0.70146607,-17.76740981,-0.522149201
313508,18.68473404,0.947789814,1.187580568,-11.13771988,-0.503720469
313509,22.02289744,0.982325523,1.273340483,-9.87925342,-0.83371889
313510,18.95111975,0.621760615,1.199073229,-7.412443898,-0.592308143
313511,16.5149091,0.80539996,0.801827089,-11.58141478,-0.427154709
313512,20.60922845,1.054461251,1.160692439,-10.12297802,-0.273130677
313513,20.08286463,1.148354389,1.347413189,-16.02052444,-0.599204398
313514,21.56470949,0.788698986,1.29155492,-7.486085153,-0.672431316
313515,18.2916059,0.74269058,1.092502292,-13.5950121,-0.300848672
313516,18.96116967,0.892025852,1.173356923,-10.99393862,-0.449015199
313518,17.70933769,1.115613394,1.001311278,-15.46561658,-0.23533012
